player,hands,all-in_adj_bb,all-in_adj_bb_100,my_c_all-in_adj,vpip,pfr,call_any_pfr,3bet_pf,fold_to_3bet,4bet_pf,fold_to_4bet+,limp,total_af,cbet_f,cbet_t,cbet_r,fold_to_f_cbet,fold_to_t_cbet,fold_to_r_cbet,xr_flop,xr_turn,xr_river,fold_to_f_xr,fold_to_t_xr,fold_to_r_xr
dmitrii0908,2440,270.56,11.09,67.64,20.86,14.91,15.18,4.35,65.82,9.66,58.82,1.77,1.74,46.58,68.97,40.0,59.26,57.14,0.0,8.26,6.52,3.45,25.0,,25.0
BREAKINGBOX13,2434,-12.8,-0.53,-3.2,30.07,24.02,14.9,12.03,76.85,6.03,66.67,0.92,1.95,53.37,42.86,58.33,49.02,27.27,40.0,9.78,6.12,0.0,58.33,50.0,50.0
SaNyA 0990,2429,296.4,12.2,74.1,19.04,16.67,6.76,6.11,81.95,9.18,64.29,0.0,2.88,63.09,51.06,73.33,47.62,37.5,20.0,13.24,11.11,0.0,62.5,50.0,100.0
GreenChe,2420,631.6,26.1,157.9,23.94,20.03,11.25,10.97,73.05,11.39,50.0,0.38,3.29,76.06,52.17,50.0,50.0,35.29,80.0,4.48,6.45,0.0,27.27,66.67,
gottheacess,2415,-163.24,-6.76,-40.81,28.16,18.14,26.67,5.08,64.95,2.42,46.67,1.17,2.33,73.15,51.79,47.06,39.46,45.45,60.0,9.84,12.73,4.0,36.36,50.0,0.0
TMT2019,2413,1.2,0.05,0.3,23.21,16.67,18.24,7.39,62.5,7.69,25.0,0.15,1.21,56.13,56.86,52.94,28.13,27.03,22.22,7.45,14.04,8.11,40.0,40.0,
fcktherules,2411,646.56,26.82,161.64,20.63,17.79,8.48,7.09,82.31,7.25,71.43,0.14,2.72,60.37,47.5,50.0,45.83,60.0,0.0,22.22,7.14,14.29,20.0,,
angelotneto,2411,-517.44,-21.46,-129.36,26.28,20.26,15.68,8.93,78.29,4.08,46.67,0.31,1.95,66.17,52.56,65.0,51.49,40.74,50.0,5.77,3.77,3.7,28.57,80.0,
FillariQJ,2411,182.52,7.57,45.63,38.1,24.29,31.54,7.45,67.26,4.33,48.28,2.35,2.12,48.35,71.43,53.33,43.14,47.22,62.5,4.38,13.46,0.0,33.33,62.5,0.0
xxswipesxx,2405,-317.4,-13.2,-79.35,21.76,15.73,15.39,7.39,78.67,8.39,68.18,0.29,2.37,74.65,39.13,66.67,41.11,60.0,40.0,7.5,4.35,16.67,62.5,0.0,0.0
AlexandreJD,2400,-329.72,-13.74,-82.43,29.66,17.62,33.33,6.56,47.95,4.82,29.41,0.3,3.2,63.22,61.54,46.15,61.33,62.5,100.0,4.67,6.82,0.0,66.67,33.33,
Merciless_SF,2398,-52.88,-2.21,-13.22,20.84,16.92,10.47,7.74,82.46,2.41,42.86,0.61,1.61,47.2,52.78,33.33,49.12,17.65,50.0,7.35,8.11,7.41,50.0,66.67,0.0
nikolay5566,2395,794.88,33.19,198.72,20.76,16.88,10.12,7.92,78.05,8.75,73.68,0.23,3.27,79.49,55.17,60.0,43.86,9.09,100.0,6.0,3.85,0.0,42.86,0.0,
LylyM0ns1er,2390,-409.52,-17.13,-102.38,16.47,8.64,18.2,0.11,70.59,0.75,50.0,2.49,1.47,30.12,63.64,0.0,57.95,46.15,100.0,1.15,0.0,0.0,0.0,,
tariktwuan,2384,-166.56,-6.99,-41.64,38.97,12.07,40.24,5.97,72.73,0.69,60.0,21.62,1.75,55.43,65.22,33.33,37.28,44.83,63.64,9.45,10.67,7.69,60.0,50.0,
ANev23,2379,-1961.12,-82.43,-490.28,58.5,31.59,59.38,3.5,44.87,5.61,58.06,0.8,1.01,40.0,45.95,45.45,29.0,40.4,53.33,0.0,0.0,0.0,0.0,0.0,100.0
PERITTA,2375,-509.44,-21.45,-127.36,22.53,16.5,14.6,7.08,69.81,9.93,54.55,1.83,1.19,50.0,45.95,60.0,43.66,16.67,0.0,10.1,13.21,10.53,0.0,0.0,0.0
elleonruge,2356,-213.0,-9.04,-53.25,24.84,17.85,16.53,7.34,81.5,3.49,71.43,1.32,1.85,70.69,24.56,60.0,34.74,51.52,0.0,1.89,1.96,4.0,62.5,100.0,
rpopat999,2354,-16.12,-0.68,-4.03,33.0,21.86,28.27,7.49,64.43,2.62,55.56,1.0,1.41,77.33,54.41,54.55,34.88,38.64,12.5,8.44,3.08,2.5,22.22,66.67,
FXRXAXN,2352,-103.12,-4.38,-25.78,25.26,20.77,11.8,8.39,78.72,8.43,70.83,0.62,1.61,52.2,32.61,33.33,34.78,22.22,50.0,9.09,4.08,0.0,45.45,0.0,50.0
56NeverLose,2348,90.12,3.84,22.53,20.93,17.93,8.92,9.58,76.88,7.69,52.63,0.32,1.71,54.26,45.95,0.0,48.0,41.67,0.0,15.79,7.32,0.0,80.0,0.0,
Thelonius84,2348,-385.76,-16.43,-96.44,26.71,9.3,27.45,2.52,77.78,2.84,42.86,13.8,1.0,38.67,38.46,25.0,29.58,42.0,50.0,0.81,4.11,4.17,55.56,33.33,0.0
Blackcost759,2342,-309.88,-13.23,-77.47,46.61,20.73,54.52,3.49,47.84,2.73,60.0,7.54,1.64,66.9,70.83,68.42,31.55,36.73,36.0,6.07,6.52,10.2,18.75,28.57,
danyboy6969,2339,438.96,18.77,109.74,26.7,22.22,14.45,12.6,63.54,10.86,48.39,0.08,2.1,56.5,53.45,83.33,47.83,33.33,25.0,10.84,19.51,5.0,26.32,0.0,100.0
mrakerone,2335,947.68,40.59,236.92,25.54,22.02,10.12,12.67,70.7,13.25,58.82,0.86,1.8,58.96,50.0,50.0,25.4,52.38,50.0,6.49,5.71,10.53,0.0,,100.0
SCARZ888,2332,-1091.88,-46.82,-272.97,48.41,15.57,54.57,4.9,41.67,4.05,46.15,22.1,1.09,88.0,38.71,25.0,39.14,32.04,40.0,3.08,7.02,3.23,45.45,16.67,0.0
loloffthewall,2331,533.12,22.87,133.28,19.02,16.3,6.92,6.63,79.22,12.41,80.0,0.62,3.28,64.78,60.0,29.41,50.0,75.0,,19.67,10.34,14.29,16.67,50.0,
Luhan Vali,2330,-106.6,-4.58,-26.65,26.02,21.43,14.27,9.88,69.68,7.89,37.93,0.08,2.45,74.36,53.95,52.17,30.38,45.71,40.0,7.25,2.22,9.09,40.0,50.0,100.0
nDoelAidFme,2330,557.48,23.93,139.37,25.42,20.73,10.98,9.09,74.3,8.62,63.16,2.28,2.04,53.05,55.1,50.0,56.14,30.77,50.0,3.61,8.82,0.0,36.36,,60.0
Chester11503,2324,-139.44,-6.0,-34.86,23.36,20.19,9.3,9.6,71.43,8.45,55.0,0.4,2.38,70.37,56.14,55.56,47.54,27.27,50.0,17.54,10.53,0.0,60.0,50.0,100.0
mixmastered,2320,-518.88,-22.37,-129.72,22.21,18.48,10.82,9.06,78.36,5.29,50.0,0.0,1.52,43.7,44.12,50.0,55.17,50.0,66.67,5.36,0.0,6.67,33.33,40.0,100.0
alaplancha_v,2316,-230.4,-9.95,-57.6,23.69,21.01,8.74,11.3,79.29,7.3,65.38,0.15,1.62,35.29,34.48,25.0,45.24,66.67,100.0,6.58,3.92,4.55,50.0,50.0,
Masayaxx,2314,-249.56,-10.78,-62.39,23.49,19.96,9.78,6.0,82.89,1.36,85.71,0.0,2.28,62.7,32.31,40.0,52.63,40.0,100.0,2.99,0.0,0.0,58.33,50.0,100.0
papat73799,2313,-277.6,-12.0,-69.4,19.6,15.95,8.9,6.34,86.23,3.65,53.33,0.8,2.73,63.12,58.33,38.46,46.67,58.33,50.0,6.0,12.5,0.0,50.0,50.0,
WoWulam,2307,484.6,21.01,121.15,24.81,20.9,10.1,10.18,80.46,9.41,59.09,0.08,2.71,65.87,49.02,41.67,41.27,38.46,50.0,6.9,7.69,0.0,40.0,100.0,
gelik32,2299,27.92,1.21,6.98,20.71,17.54,8.57,9.67,75.79,8.6,54.17,1.37,1.98,50.34,44.44,50.0,41.18,46.15,50.0,7.25,2.78,5.88,20.0,50.0,
praclovekzig,2298,-1372.96,-59.75,-343.24,38.13,15.35,33.48,5.22,59.12,5.33,37.5,19.59,2.63,70.37,67.5,63.64,51.61,33.33,28.57,7.14,1.82,4.55,41.67,0.0,
handbrake333,2293,-82.0,-3.58,-20.5,20.87,15.67,12.11,6.39,78.4,4.96,57.14,0.91,2.07,52.63,54.29,57.14,47.76,41.18,20.0,6.15,0.0,0.0,44.44,33.33,100.0
pokerproff24,2292,-268.8,-11.73,-67.2,34.61,6.34,36.19,2.44,77.85,5.8,85.71,26.86,1.78,66.67,42.86,66.67,37.39,30.77,50.0,5.26,8.33,7.14,60.0,50.0,0.0
kouham,2283,506.64,22.19,126.66,23.48,18.65,14.2,5.48,68.92,4.83,57.14,0.0,3.09,67.95,72.73,27.78,48.39,50.0,33.33,13.11,11.11,0.0,80.0,28.57,50.0
PinkyPoul,2282,-233.72,-10.24,-58.43,23.76,16.29,19.21,4.3,76.54,3.92,63.64,0.47,1.56,76.86,27.5,50.0,29.67,30.0,55.56,10.47,10.2,0.0,16.67,0.0,
ethdmpwe137,2280,-573.04,-25.13,-143.26,21.27,4.19,24.58,0.94,88.52,1.65,100.0,14.95,2.23,56.76,62.5,100.0,51.61,50.0,22.22,3.26,4.88,5.88,100.0,75.0,100.0
Sasha DSK,2278,752.2,33.02,188.05,18.24,15.49,7.72,5.59,73.46,12.42,52.63,1.21,2.88,55.22,39.47,40.0,69.23,50.0,100.0,13.04,10.0,0.0,33.33,0.0,
AEK9217,2275,-948.56,-41.69,-237.14,49.6,2.11,48.89,2.95,71.6,3.25,52.94,53.2,2.77,37.5,66.67,0.0,42.11,55.17,57.14,8.11,5.0,5.56,48.0,25.0,66.67
dirtyszoki,2273,-664.4,-29.23,-166.1,26.25,8.3,25.4,6.57,75.22,1.85,36.36,17.68,1.83,52.78,46.15,50.0,52.0,31.25,57.14,9.35,4.17,3.45,66.67,50.0,
taeone1,2265,422.92,18.67,105.73,23.54,19.37,11.69,9.31,68.35,15.65,73.08,0.7,3.48,56.1,76.0,64.29,51.61,45.45,60.0,12.12,12.5,19.05,83.33,50.0,100.0
Mariokopite,2262,841.2,37.19,210.3,25.13,20.45,12.27,12.05,80.67,6.71,72.41,0.0,2.1,67.26,58.18,46.15,45.88,36.0,42.86,5.95,2.33,5.88,60.0,100.0,
MistrMark,2249,-375.48,-16.7,-93.87,24.68,19.7,11.81,8.32,82.7,5.56,76.92,1.2,1.59,50.0,72.97,28.57,36.49,36.36,50.0,12.0,2.63,3.7,25.0,0.0,0.0
lommer93,2239,-55.72,-2.49,-13.93,50.16,14.02,38.64,9.2,68.88,6.01,21.43,38.23,7.36,67.36,52.27,55.56,50.99,84.62,100.0,14.13,3.85,7.14,55.56,87.5,66.67
GODR2,2232,-105.64,-4.73,-26.41,26.42,22.1,11.58,11.11,78.66,7.69,73.68,0.0,2.23,58.1,61.82,50.0,47.14,18.75,50.0,10.84,11.11,3.85,42.86,50.0,50.0
Kilhartson,2231,-311.04,-13.94,-77.76,23.77,15.6,19.81,3.7,75.36,5.15,66.67,1.35,2.01,61.36,61.54,41.18,45.16,41.18,33.33,4.6,0.0,6.25,40.0,66.67,100.0
Bogdanel Ivi,2230,350.08,15.7,87.52,35.86,25.4,23.42,7.35,71.29,8.08,66.67,1.89,2.52,91.16,43.62,50.0,49.22,41.18,25.0,5.13,1.96,19.23,63.64,44.44,66.67
chirak1982,2223,-25.16,-1.13,-6.29,20.71,18.5,5.42,7.49,87.9,7.89,33.33,0.33,4.08,67.5,40.0,30.0,45.83,0.0,50.0,11.11,26.09,6.67,60.0,100.0,
ielzeraaa,2219,-174.52,-7.86,-43.63,32.23,17.74,31.45,3.11,58.19,3.07,50.0,4.7,2.07,70.0,86.11,52.63,53.25,31.25,25.0,1.6,12.96,23.53,0.0,0.0,0.0
mcmxcix1999,2215,-907.28,-40.96,-226.82,26.45,13.3,30.03,1.48,60.54,2.74,100.0,4.38,2.69,74.55,87.18,81.82,44.44,37.93,33.33,7.37,9.76,8.7,0.0,20.0,
yrefxam,2212,-928.92,-41.99,-232.23,33.26,19.04,36.13,2.27,49.51,6.74,52.94,1.42,2.59,53.54,84.0,25.0,50.26,32.14,66.67,15.82,21.15,3.33,18.18,0.0,0.0
Fold Your Cats,2211,560.24,25.34,140.06,23.2,20.35,7.61,12.97,78.1,12.4,64.0,0.17,2.8,57.49,37.5,60.0,50.0,30.77,66.67,6.45,13.16,10.53,71.43,,100.0
batintohell,2209,-228.88,-10.36,-57.22,25.7,19.63,16.98,7.62,71.34,3.92,63.64,0.56,1.11,40.12,48.72,20.0,33.33,25.0,70.0,12.15,11.48,11.43,0.0,100.0,
HLHQQ,2209,-1334.36,-60.41,-333.59,45.61,15.61,41.52,6.9,52.69,7.98,47.37,28.55,2.22,47.37,59.09,50.0,31.94,52.08,57.14,1.47,1.45,0.0,0.0,0.0,0.0
Luck03042020,2191,-425.76,-19.43,-106.44,43.7,5.63,38.94,2.42,85.94,0.82,100.0,38.66,1.57,39.39,57.14,50.0,51.47,63.64,62.5,0.0,0.0,0.0,100.0,33.33,0.0
jayboy111,2187,-847.36,-38.75,-211.84,49.22,0.99,47.6,0.63,91.28,1.37,62.5,51.85,1.14,80.0,66.67,0.0,46.01,46.07,55.56,1.27,3.16,2.22,50.0,0.0,0.0
CRANBERDY,2169,445.08,20.52,111.27,39.84,27.63,26.97,4.74,75.8,2.37,83.33,3.05,2.17,74.69,32.84,72.73,33.1,44.44,33.33,10.61,4.41,9.68,72.73,100.0,100.0
loui399,2162,-699.36,-32.35,-174.84,48.02,5.67,48.47,5.05,78.95,5.07,35.0,44.14,2.45,92.16,94.12,40.0,26.67,26.47,40.0,18.09,25.71,3.33,22.22,66.67,66.67
Vilain42,2158,49.92,2.31,12.48,34.57,24.39,22.79,7.71,78.85,3.47,79.17,0.61,1.95,57.98,52.83,45.45,44.83,56.0,0.0,6.25,5.26,0.0,50.0,33.33,0.0
gabrielBR99,2153,238.2,11.06,59.55,23.71,18.46,11.11,7.78,81.21,8.97,52.63,1.45,2.86,64.17,40.54,71.43,46.67,50.0,100.0,18.31,6.45,0.0,50.0,40.0,0.0
runya80,2150,-193.68,-9.01,-48.42,21.53,15.36,13.94,7.04,86.21,8.09,64.29,0.35,2.48,77.66,38.71,57.14,40.63,36.36,50.0,10.64,0.0,0.0,40.0,100.0,
thom794,2144,156.12,7.28,39.03,30.27,4.34,27.58,1.36,81.9,2.02,44.44,28.74,1.79,53.49,90.0,75.0,37.18,40.0,28.57,3.31,2.0,18.18,50.0,50.0,33.33
doraemonjap,2139,-263.92,-12.34,-65.98,31.09,25.08,16.38,12.95,71.86,4.5,68.0,1.12,1.94,68.84,42.86,29.41,40.4,40.91,66.67,4.82,10.2,3.45,11.11,100.0,50.0
reginafalangie,2135,-172.52,-8.08,-43.13,24.3,19.39,14.09,11.03,69.13,6.85,80.0,0.09,2.63,61.8,63.16,37.5,27.63,60.0,66.67,10.34,8.33,6.67,62.5,100.0,
icebird33,2134,-427.32,-20.02,-106.83,24.34,19.97,11.05,8.7,78.57,10.67,47.06,0.84,2.73,63.29,57.14,25.0,49.23,42.86,50.0,14.08,7.14,0.0,55.56,0.0,100.0
moneyfx,2131,-853.6,-40.06,-213.4,35.95,19.02,38.86,6.36,60.87,3.89,63.16,2.02,1.19,50.37,48.28,50.0,42.51,32.61,23.53,5.46,1.19,8.51,50.0,25.0,100.0
SKORY567,2131,-1252.4,-58.77,-313.1,61.26,7.27,70.73,1.79,43.18,4.85,60.0,47.55,1.14,46.15,37.5,,26.39,41.3,50.0,9.48,5.96,0.0,55.56,50.0,100.0
jimzdra,2127,-170.68,-8.02,-42.67,43.72,19.87,44.34,5.55,51.43,2.92,50.0,10.63,1.27,50.0,36.11,50.0,42.45,24.62,50.0,1.43,7.37,4.0,60.0,0.0,100.0
sniegs99,2125,-742.08,-34.92,-185.52,29.01,18.7,27.91,6.22,52.33,6.83,0.0,0.86,1.64,62.33,47.62,60.0,39.1,41.94,42.86,6.67,11.86,0.0,20.0,0.0,
Mr.Maaaxx,2123,-274.24,-12.92,-68.56,25.32,19.88,15.9,9.43,67.38,10.53,52.94,0.09,1.85,57.72,39.62,37.5,48.19,35.0,50.0,14.29,7.84,0.0,0.0,60.0,0.0
crazbluf,2122,-316.36,-14.91,-79.09,24.99,18.32,14.16,9.93,76.76,6.77,80.0,2.2,3.69,83.44,57.14,16.67,40.98,50.0,50.0,16.07,9.68,13.64,88.89,33.33,0.0
Nufelhulz,2115,-607.52,-28.72,-151.88,26.44,17.25,26.22,2.96,58.06,1.36,80.0,0.25,3.03,65.52,60.0,50.0,58.54,27.27,33.33,1.75,7.41,0.0,40.0,50.0,
KAL4S,2093,67.16,3.21,16.79,25.59,21.49,10.73,11.19,73.68,8.18,82.35,0.36,1.87,71.14,40.38,28.57,37.04,50.0,50.0,3.33,8.82,8.7,18.18,100.0,
Skruvstäd,2091,404.56,19.35,101.14,23.97,16.94,17.56,10.74,68.94,5.47,41.18,1.57,1.59,68.38,40.0,0.0,42.22,45.83,40.0,8.0,7.32,8.0,66.67,0.0,
halloibim954,2090,-126.76,-6.07,-31.69,51.01,29.85,50.0,8.45,41.77,3.52,34.78,3.0,1.6,73.97,57.83,57.14,29.18,44.33,33.33,7.66,6.96,4.92,5.56,33.33,0.0
Tosha550,2087,-112.12,-5.37,-28.03,16.89,14.38,8.55,6.8,76.92,7.14,54.17,0.09,2.85,66.04,52.78,58.33,47.5,84.62,50.0,0.0,0.0,0.0,57.14,50.0,
VerveMax,2086,59.52,2.85,14.88,23.59,20.38,8.82,8.77,76.87,10.77,60.0,0.0,2.11,68.24,38.18,100.0,59.09,66.67,0.0,8.62,0.0,0.0,61.54,25.0,50.0
madd-buba,2083,-284.76,-13.67,-71.19,23.09,12.19,24.95,3.37,68.63,6.04,20.0,0.93,1.57,70.33,50.0,20.0,42.34,44.83,70.0,5.83,4.65,0.0,20.0,66.67,0.0
redding11,2072,-488.68,-23.58,-122.17,26.22,15.48,23.65,1.54,85.8,1.88,80.0,0.89,0.71,33.33,59.09,20.0,45.54,50.0,60.0,0.0,0.0,0.0,0.0,33.33,
mbraim,2069,-637.0,-30.79,-159.25,30.1,17.87,31.84,7.41,43.48,9.56,53.85,3.09,2.62,79.44,51.72,28.57,22.48,40.0,71.43,9.52,12.0,11.11,50.0,50.0,0.0
you4beti5bet,2065,471.36,22.83,117.84,31.42,20.0,32.02,8.51,43.86,4.71,53.85,0.27,1.01,51.49,83.33,45.45,30.18,29.63,7.69,4.84,3.28,0.0,33.33,0.0,
rohor1,2061,-1020.72,-49.53,-255.18,33.62,7.93,34.25,4.85,69.05,2.54,37.5,26.42,0.47,46.67,33.33,100.0,41.83,39.68,44.44,5.36,4.55,5.88,50.0,,
d3l0,2060,-721.8,-35.04,-180.45,51.35,23.8,46.5,8.27,53.78,5.69,43.48,17.56,1.76,52.69,59.57,76.47,27.88,43.62,64.0,5.98,5.49,0.0,25.0,33.33,66.67
Godlike1379,2045,-108.88,-5.32,-27.22,27.13,23.15,9.08,10.98,80.82,6.94,57.14,1.71,4.19,65.46,69.35,35.29,51.28,16.67,100.0,14.29,12.0,0.0,27.27,50.0,50.0
Fiiider12345,2044,-405.36,-19.83,-101.34,20.9,17.19,8.48,8.44,86.51,6.67,53.33,0.82,2.06,66.43,32.56,40.0,45.45,77.78,50.0,5.88,5.26,0.0,66.67,33.33,
JohnySmart,2040,-30.96,-1.52,-7.74,26.31,17.78,16.6,5.89,78.38,10.64,54.55,3.25,2.92,60.58,66.67,38.46,39.73,66.67,100.0,6.49,0.0,0.0,40.0,14.29,
podjarkazxc,2040,374.0,18.33,93.5,24.96,19.44,14.61,8.59,71.81,7.86,50.0,0.84,1.94,67.65,41.82,50.0,44.58,30.43,25.0,12.24,4.44,4.55,50.0,100.0,100.0
01J0K3R,2038,-1452.44,-71.27,-363.11,42.03,7.31,40.3,5.18,63.57,6.2,26.32,37.61,2.0,81.93,92.11,66.67,41.71,36.54,20.0,1.8,1.61,5.71,22.22,12.5,0.0
caiolima99,2034,18.72,0.92,4.68,23.21,20.03,8.21,9.29,82.35,9.33,70.59,0.36,2.25,68.9,37.29,61.54,58.14,37.5,0.0,11.76,5.0,4.0,37.5,,
IquiBalam,2034,160.24,7.88,40.06,25.96,22.31,9.75,10.43,77.86,8.0,85.19,0.0,2.72,57.14,56.1,44.44,60.34,14.29,33.33,4.62,5.56,0.0,62.5,,100.0
rockets184,2032,259.56,12.77,64.89,47.23,29.01,39.61,11.62,59.44,2.86,62.5,4.38,3.21,85.41,56.96,47.06,38.74,48.48,75.0,20.92,12.5,7.69,36.36,66.67,
unbelievable.Ed,2023,43.16,2.13,10.79,17.7,14.62,9.11,5.14,83.33,3.45,45.45,0.18,1.29,46.3,48.48,28.57,52.5,46.15,33.33,1.82,14.29,4.0,50.0,100.0,50.0
Seblind132,2021,-121.76,-6.02,-30.44,21.47,18.6,8.72,8.0,78.83,9.92,42.86,0.26,1.72,42.86,53.85,75.0,44.19,35.71,20.0,13.21,7.14,0.0,25.0,,
Jahtinen,2019,-473.36,-23.45,-118.34,32.19,19.54,29.36,5.08,66.09,4.85,63.16,1.31,2.95,56.29,75.0,62.5,35.34,40.0,0.0,8.97,6.06,13.64,22.22,25.0,66.67
ayedub,2005,-5.32,-0.27,-1.33,20.83,17.5,7.87,8.34,77.95,15.32,45.0,0.9,1.9,43.31,60.0,25.0,37.5,50.0,0.0,9.09,3.45,0.0,33.33,,
Renanvj85,1998,-377.12,-18.87,-94.28,40.03,18.68,37.48,6.17,61.4,5.66,60.0,11.02,2.81,59.69,74.07,100.0,57.61,51.72,75.0,9.29,4.35,0.0,60.0,71.43,
PumaPerez,1994,-296.8,-14.88,-74.2,22.23,18.83,9.52,10.5,82.05,4.46,73.33,0.0,3.8,61.54,59.46,85.71,60.0,42.86,0.0,11.54,0.0,8.33,25.0,100.0,
PoKeRaRcSuNY,1990,444.0,22.31,111.0,24.69,20.08,13.14,10.13,69.13,10.14,70.0,1.2,2.22,66.67,47.83,37.5,50.0,40.0,66.67,11.29,7.5,4.76,66.67,50.0,100.0
Iamzippo,1977,-274.48,-13.88,-68.62,30.96,17.56,23.88,6.87,72.87,9.92,43.75,8.07,4.05,73.57,76.74,73.68,30.61,42.86,50.0,20.24,11.63,5.88,66.67,80.0,75.0
bluffaho,1973,-253.64,-12.86,-63.41,28.53,18.78,20.52,9.26,66.18,6.11,40.0,4.04,2.46,81.36,57.78,58.33,45.37,42.31,71.43,13.79,9.09,0.0,75.0,33.33,
ChivaPokerJ11,1966,-134.0,-6.82,-33.5,24.93,21.37,11.84,11.26,75.74,5.26,64.71,0.0,1.82,52.12,30.23,80.0,55.77,46.15,50.0,6.06,6.67,0.0,50.0,33.33,25.0
MadIrabu,1964,-631.8,-32.17,-157.95,33.26,26.7,18.08,16.57,63.98,5.23,75.0,1.01,2.69,47.4,69.44,43.75,48.86,25.0,60.0,14.44,6.06,4.17,45.45,100.0,
SebChadha,1961,-701.72,-35.78,-175.43,36.18,25.21,27.23,6.2,67.58,5.08,61.54,1.81,2.35,86.05,40.58,27.27,42.11,42.86,28.57,9.38,10.0,0.0,33.33,33.33,100.0
Puepuecatepetl,1960,-317.84,-16.22,-79.46,41.55,23.33,37.62,5.59,59.54,4.22,35.29,7.7,1.29,36.84,50.0,40.0,39.77,22.64,47.06,4.23,11.11,0.0,0.0,33.33,75.0
morlockz,1958,-50.92,-2.6,-12.73,23.17,18.11,12.79,5.63,77.95,4.92,44.44,0.92,2.09,56.64,40.63,57.14,75.61,100.0,,3.39,0.0,5.26,100.0,0.0,0.0
pl3i3ri,1957,174.0,8.89,43.5,23.92,16.08,19.5,4.9,70.68,0.76,60.0,0.68,2.12,74.29,63.04,88.24,52.04,30.0,25.0,2.3,0.0,0.0,14.29,33.33,100.0
I7aDoHaK,1953,131.8,6.75,32.95,19.72,16.31,8.83,8.1,78.95,12.4,80.0,0.0,3.33,58.56,65.79,45.45,40.91,37.5,50.0,17.14,15.0,0.0,50.0,60.0,50.0
bungee134,1951,-599.16,-30.71,-149.79,21.54,13.41,19.92,1.21,86.05,1.59,60.0,0.9,1.4,42.11,55.56,60.0,42.35,61.11,,8.24,2.38,0.0,66.67,0.0,
Doktor815,1950,-255.64,-13.11,-63.91,23.35,19.55,9.86,9.32,78.23,9.93,37.5,0.76,3.06,79.85,53.45,22.22,36.36,66.67,100.0,3.92,3.7,13.33,25.0,100.0,100.0
RonE153,1949,-5080.76,-260.69,-1270.19,72.36,31.22,42.88,23.04,51.96,11.27,21.88,47.53,2.72,65.38,78.57,63.64,48.47,53.66,66.67,3.62,1.75,3.23,62.5,25.0,40.0
johnpa89,1937,-659.0,-34.02,-164.75,45.03,32.94,33.81,17.06,45.77,6.77,45.16,1.65,1.9,60.53,71.26,42.86,32.77,34.48,36.36,9.7,5.26,3.23,62.5,66.67,
vibram28,1936,-635.6,-32.83,-158.9,33.02,12.04,34.2,6.3,77.54,3.7,45.45,13.22,0.65,47.0,28.57,0.0,40.88,43.64,7.14,0.68,3.53,8.51,33.33,0.0,
J$P$B_classy,1932,48.84,2.53,12.21,26.69,19.73,17.81,10.93,65.93,10.69,44.44,0.87,2.54,84.78,67.19,55.56,45.31,36.84,50.0,2.17,8.0,0.0,25.0,50.0,100.0
kevinAndra81,1932,-272.0,-14.08,-68.0,28.53,19.69,20.3,7.62,71.71,6.08,50.0,2.25,1.9,51.27,52.27,50.0,45.36,52.0,100.0,7.14,11.63,4.17,25.0,0.0,
MuHucTPXauKuKoB,1922,145.0,7.54,36.25,21.2,18.94,5.95,7.22,79.82,12.84,42.86,0.38,3.78,66.46,36.51,58.33,57.14,75.0,,4.35,4.55,0.0,0.0,50.0,100.0
Hatkevich,1922,-596.48,-31.03,-149.12,21.99,18.78,10.17,11.11,76.15,5.61,64.71,0.0,2.55,52.63,60.0,66.67,52.27,25.0,,14.58,15.38,0.0,80.0,0.0,
krizz777,1918,524.76,27.36,131.19,26.06,18.99,17.64,7.24,68.46,9.09,33.33,2.15,1.51,54.84,69.23,40.0,37.14,55.0,0.0,1.61,5.41,0.0,66.67,33.33,
Spadger123,1909,-3842.36,-201.28,-960.59,79.6,29.02,67.91,13.88,39.91,2.35,31.58,44.62,1.54,68.3,29.03,20.0,26.81,37.98,27.59,5.28,2.99,2.94,37.5,37.5,50.0
Hairy_Llama,1905,-2.4,-0.13,-0.6,24.57,20.39,11.75,11.71,75.74,8.21,47.83,0.57,1.57,50.38,45.16,62.5,45.28,50.0,33.33,6.15,2.56,0.0,66.67,100.0,100.0
Gurtovaja,1902,5.28,0.28,1.32,20.57,16.69,10.94,7.23,71.3,12.96,75.0,0.09,2.14,58.47,39.53,71.43,46.0,50.0,100.0,4.76,3.45,0.0,25.0,0.0,
McMarta,1902,97.96,5.15,24.49,26.51,20.85,14.42,10.18,73.39,4.1,55.56,0.96,2.32,59.48,46.43,68.75,49.28,30.77,0.0,13.43,7.5,11.76,0.0,,100.0
mjgtulum,1902,-674.16,-35.44,-168.54,49.05,10.65,43.38,8.09,62.5,5.93,33.33,42.39,2.95,84.15,81.82,75.0,43.68,42.86,54.55,3.31,3.51,18.18,60.0,36.36,66.67
top4eto860,1895,46.72,2.47,11.68,32.48,21.23,29.82,9.07,53.61,8.5,33.33,1.08,1.51,48.51,48.28,40.0,41.01,26.32,33.33,8.33,12.12,8.7,0.0,50.0,100.0
bingbongs,1894,330.52,17.45,82.63,34.87,26.99,20.64,8.38,70.06,4.79,62.5,0.68,2.0,70.05,54.55,60.0,37.37,54.84,33.33,6.38,0.0,10.53,14.29,20.0,
